Design,Initial_Area,Initial_Delay,Initial_QoR,Recipe,Tool1,Tool2,Tool3,Tool4,Tool5,Tool6,Tool7,Tool8,Tool9,Tool10,Tool11,Tool12,Tool13,Tool14,Tool15,Tool16,Tool17,Tool18,Tool19,Tool20,Final_Area,Final_Delay,Final_QoR
simple_spi_orig.bench,613.13,185.99,113405,"st;rs;rf;rwz;rw;f;f;rs;rwz;rw;rfz;rfz;f;st;rfz;st;rs;rs;rf;rf",5,4,3,6,2,7,7,4,6,2,8,8,7,5,8,5,4,4,3,3,585.06,185.97,108225
simple_spi_orig.bench,613.13,185.99,113405,"st;rf;rfz;st;f;rf;rs;rf;rs;rs;rwz;rfz;rs;rfz;st;st;b;rfz;rfz;b",5,3,8,5,7,3,4,3,4,4,6,8,4,8,5,5,1,8,8,1,542.53,203.11,110026
simple_spi_orig.bench,613.13,185.99,113405,"st;f;f;rwz;rwz;rfz;rf;rs;b;rs;rwz;rs;rf;f;st;b;rw;f;f;rf",5,7,7,6,6,8,3,4,1,4,6,4,3,7,5,1,2,7,7,3,543.32,183.29,99369
simple_spi_orig.bench,613.13,185.99,113405,"b;rf;rw;rs;f;st;f;rs;f;rwz;rs;rf;f;rwz;rwz;b;rw;rw;rw;st",1,3,2,4,7,5,7,4,7,6,4,3,7,6,6,1,2,2,2,5,539.42,199.15,107261
simple_spi_orig.bench,613.13,185.99,113405,"b;rs;rw;b;f;rwz;rf;rf;st;rf;f;b;rfz;rs;rfz;rs;rw;st;rf;rs",1,4,2,1,7,6,3,3,5,3,7,1,8,4,8,4,2,5,3,4,547.59,189.19,103383
simple_spi_orig.bench,613.13,185.99,113405,"b;rs;rfz;rfz;st;rf;rwz;rfz;f;rf;rwz;rf;rfz;rs;rfz;st;st;rfz;b;rf",1,4,8,8,5,3,6,8,7,3,6,3,8,4,8,5,5,8,1,3,566.35,185.97,104710
simple_spi_orig.bench,613.13,185.99,113405,"b;st;rw;rf;rfz;rwz;st;b;b;f;rw;rw;rwz;b;rf;rfz;rfz;b;rs;rs",1,5,2,3,8,6,5,1,1,7,2,2,6,1,3,8,8,1,4,4,569.78,182.65,103558
simple_spi_orig.bench,613.13,185.99,113405,"b;rf;st;b;b;st;rwz;f;rfz;rw;rwz;st;rf;f;st;st;st;rf;rw;st",1,3,5,1,1,5,6,7,8,2,6,5,3,7,5,5,5,3,2,5,537.58,202.19,108474
simple_spi_orig.bench,613.13,185.99,113405,"b;rs;rf;b;rf;rw;st;rf;rw;rwz;rs;b;f;st;rf;rfz;b;rw;rw;rs",1,4,3,1,3,2,5,3,2,6,4,1,7,5,3,8,1,2,2,4,569.01,185.97,105265
simple_spi_orig.bench,613.13,185.99,113405,"b;b;b;f;f;rf;rf;rs;rw;rw;st;b;rwz;rf;st;b;rw;b;b;rfz",1,1,1,7,7,3,3,4,2,2,5,1,6,3,5,1,2,1,1,8,561.04,200.52,112200
simple_spi_orig.bench,613.13,185.99,113405,"b;rs;rf;rwz;f;st;rw;rs;rfz;st;rwz;rs;st;rfz;st;rf;st;b;f;f",1,4,3,6,7,5,2,4,8,5,6,4,5,8,5,3,5,1,7,7,570.39,185.97,105450
simple_spi_orig.bench,613.13,185.99,113405,"st;f;st;b;rf;st;rf;st;rwz;f;rfz;rs;rwz;b;rf;rwz;rf;b;f;st",5,7,5,1,3,5,3,5,6,7,8,4,6,1,3,6,3,1,7,5,529.98,201.86,106329
simple_spi_orig.bench,613.13,185.99,113405,"b;rw;rwz;f;st;rw;b;rf;f;rw;f;rs;rfz;rfz;rf;rfz;b;rw;rfz;b",1,2,6,7,5,2,1,3,7,2,7,4,8,8,3,8,1,2,8,1,574.51,185.18,106190
simple_spi_orig.bench,613.13,185.99,113405,"st;f;rfz;rf;rw;st;rw;rw;rf;rwz;rs;rf;rs;rwz;rfz;f;b;rfz;b;st",5,7,8,3,2,5,2,2,3,6,4,3,4,6,8,7,1,8,1,5,554.51,184.34,101936
simple_spi_orig.bench,613.13,185.99,113405,"b;rfz;rfz;st;rs;rf;b;b;rw;b;rw;rwz;f;st;rw;f;rf;rfz;rs;rf",1,8,8,5,4,3,1,1,2,1,2,6,7,5,2,7,3,8,4,3,549.39,201.86,110349
simple_spi_orig.bench,613.13,185.99,113405,"b;rwz;rwz;rwz;b;f;rs;rf;rfz;rf;rfz;rf;rw;rfz;rfz;rw;rs;rs;rfz;rf",1,6,6,6,1,7,4,3,8,3,8,3,2,8,8,2,4,4,8,3,573.47,193.83,110589
simple_spi_orig.bench,613.13,185.99,113405,"b;rs;rs;rs;f;rw;st;rw;rw;rfz;rw;st;rw;f;f;rs;rw;rw;rwz;rfz",1,4,4,4,7,2,5,2,2,8,2,5,2,7,7,4,2,2,6,8,566.21,190.25,107540
simple_spi_orig.bench,613.13,185.99,113405,"st;rwz;st;b;rf;st;rfz;st;b;st;st;rwz;st;rwz;rfz;rwz;st;b;f;rwz",5,6,5,1,3,5,8,5,1,5,5,6,5,6,8,6,5,1,7,6,551.62,184.42,101384
simple_spi_orig.bench,613.13,185.99,113405,"st;rw;rwz;rwz;st;b;rfz;rf;rw;st;rfz;b;rw;f;rs;st;b;rwz;rfz;rfz",5,2,6,6,5,1,8,3,2,5,8,1,2,7,4,5,1,6,8,8,568.90,183.29,103944
simple_spi_orig.bench,613.13,185.99,113405,"st;rf;rf;rw;rs;rfz;b;f;rw;rwz;rwz;rs;st;rs;rf;rf;b;rwz;rf;rwz",5,3,3,2,4,8,1,7,2,6,6,4,5,4,3,3,1,6,3,6,530.05,195.52,103350
simple_spi_orig.bench,613.13,185.99,113405,"b;st;rs;f;rwz;st;f;rwz;rfz;st;rfz;f;rfz;f;f;rf;rwz;st;rwz;b",1,5,4,7,6,5,7,6,8,5,8,7,8,7,7,3,6,5,6,1,539.51,187.91,100793
simple_spi_orig.bench,613.13,185.99,113405,"b;rf;rs;rs;b;rw;rf;rs;rs;rwz;b;st;f;f;rs;rfz;rfz;f;rfz;b",1,3,4,4,1,2,3,4,4,6,1,5,7,7,4,8,8,7,8,1,551.57,201.86,110751
simple_spi_orig.bench,613.13,185.99,113405,"b;f;rfz;st;rfz;st;rs;rw;b;rs;rf;rw;rwz;st;b;rf;b;rfz;f;rw",1,7,8,5,8,5,4,2,1,4,3,2,6,5,1,3,1,8,7,2,557.70,183.82,101931
simple_spi_orig.bench,613.13,185.99,113405,"st;st;rfz;rw;rw;st;rwz;rf;st;b;rfz;rfz;b;rfz;f;st;f;rwz;rs;rfz",5,5,8,2,2,5,6,3,5,1,8,8,1,8,7,5,7,6,4,8,555.48,201.86,111555
simple_spi_orig.bench,613.13,185.99,113405,"b;rs;rs;f;rs;f;f;st;b;rwz;rfz;rfz;rfz;f;st;rwz;st;b;f;f",1,4,4,7,4,7,7,5,1,6,8,8,8,7,5,6,5,1,7,7,534.86,178.94,95052
simple_spi_orig.bench,613.13,185.99,113405,"b;rfz;rf;b;rfz;st;b;rf;b;rwz;rwz;f;rw;rs;rfz;rw;rfz;rs;rf;rw",1,8,3,1,8,5,1,3,1,6,6,7,2,4,8,2,8,4,3,2,553.38,190.78,105070
simple_spi_orig.bench,613.13,185.99,113405,"b;b;rfz;f;rs;b;b;rw;rf;rs;rwz;rfz;rfz;rfz;rfz;rwz;f;f;rwz;rwz",1,1,8,7,4,1,1,2,3,4,6,8,8,8,8,6,7,7,6,6,534.37,185.29,98790
simple_spi_orig.bench,613.13,185.99,113405,"st;f;rw;f;f;rf;rf;rwz;f;rwz;b;rs;rs;st;f;f;rs;st;rwz;b",5,7,2,7,7,3,3,6,7,6,1,4,4,5,7,7,4,5,6,1,535.34,185.18,98975
simple_spi_orig.bench,613.13,185.99,113405,"st;f;rs;st;f;rfz;rwz;rfz;st;rf;rwz;rs;f;b;rf;rw;st;f;b;f",5,7,4,5,7,8,6,8,5,3,6,4,7,1,3,2,5,7,1,7,537.49,182.53,97734
simple_spi_orig.bench,613.13,185.99,113405,"b;rwz;rf;b;rfz;rwz;rw;f;rf;rw;rf;rwz;rf;b;rs;st;rfz;rw;rs;rwz",1,6,3,1,8,6,2,7,3,2,3,6,3,1,4,5,8,2,4,6,553.96,183.29,101199
simple_spi_orig.bench,613.13,185.99,113405,"st;rwz;rs;st;rs;rfz;rs;rw;f;rwz;rf;f;rf;rs;f;f;rfz;rfz;st;rf",5,6,4,5,4,8,4,2,7,6,3,7,3,4,7,7,8,8,5,3,553.42,193.03,106729
simple_spi_orig.bench,613.13,185.99,113405,"b;rf;rw;rw;st;b;rw;rf;rs;f;rw;rwz;st;f;rfz;rfz;rwz;rw;rf;f",1,3,2,2,5,1,2,3,4,7,2,6,5,7,8,8,6,2,3,7,544.47,187.89,101728
simple_spi_orig.bench,613.13,185.99,113405,"b;rwz;f;f;f;b;rw;rf;rw;f;rw;b;rs;rfz;rs;rs;rfz;rwz;rw;rs",1,6,7,7,7,1,2,3,2,7,2,1,4,8,4,4,8,6,2,4,555.00,183.29,101565
simple_spi_orig.bench,613.13,185.99,113405,"st;b;rwz;rs;b;st;f;rw;b;b;st;st;rwz;rs;rwz;rw;rwz;rw;rs;rwz",5,1,6,4,1,5,7,2,1,1,5,5,6,4,6,2,6,2,4,6,542.58,196.16,106232
simple_spi_orig.bench,613.13,185.99,113405,"b;rfz;f;f;rs;f;rwz;rw;f;rfz;st;rs;rfz;rs;f;b;f;st;rs;rwz",1,8,7,7,4,7,6,2,7,8,5,4,8,4,7,1,7,5,4,6,531.11,200.52,106200
simple_spi_orig.bench,613.13,185.99,113405,"st;rwz;rfz;rf;rs;rfz;b;b;b;st;rwz;rw;rs;rf;rf;rwz;f;rwz;st;rfz",5,6,8,3,4,8,1,1,1,5,6,2,4,3,3,6,7,6,5,8,569.59,184.87,104696
simple_spi_orig.bench,613.13,185.99,113405,"b;rwz;rwz;f;rfz;rs;rwz;rs;rfz;rwz;rfz;rs;b;rfz;st;b;st;rfz;b;st",1,6,6,7,8,4,6,4,8,6,8,4,1,8,5,1,5,8,1,5,570.86,180.59,102600
simple_spi_orig.bench,613.13,185.99,113405,"st;b;rfz;rs;rwz;f;f;st;b;rwz;rs;rwz;rfz;rw;b;rf;rw;rwz;rf;rwz",5,1,8,4,6,7,7,5,1,6,4,6,8,2,1,3,2,6,3,6,539.25,191.40,102949
simple_spi_orig.bench,613.13,185.99,113405,"st;b;rf;rwz;st;st;rfz;rf;rw;st;f;b;rfz;rwz;st;rf;f;rs;f;rw",5,1,3,6,5,5,8,3,2,5,7,1,8,6,5,3,7,4,7,2,535.56,204.98,109140
simple_spi_orig.bench,613.13,185.99,113405,"st;rs;rwz;st;rs;st;rw;rf;rs;rwz;rfz;rfz;st;b;st;rfz;rw;rs;rw;rfz",5,4,6,5,4,5,2,3,4,6,8,8,5,1,5,8,2,4,2,8,553.43,193.50,106729
simple_spi_orig.bench,613.13,185.99,113405,"st;rfz;f;st;rs;rwz;rs;st;rfz;f;rf;st;b;f;st;st;rw;rs;st;rwz",5,8,7,5,4,6,4,5,8,7,3,5,1,7,5,5,2,4,5,6,523.94,204.98,106692
simple_spi_orig.bench,613.13,185.99,113405,"b;rw;rfz;st;rw;b;rwz;rfz;st;rf;rw;rwz;rs;f;rwz;rfz;rfz;rw;rf;f",1,2,8,5,2,1,6,8,5,3,2,6,4,7,6,8,8,2,3,7,568.55,189.19,107352
simple_spi_orig.bench,613.13,185.99,113405,"st;rw;st;b;rf;rw;f;b;rwz;rf;rwz;b;rfz;f;f;rs;rwz;b;rfz;st",5,2,5,1,3,2,7,1,6,3,6,1,8,7,7,4,6,1,8,5,563.95,185.97,104155
simple_spi_orig.bench,613.13,185.99,113405,"b;b;rfz;rf;f;rf;rwz;rf;b;rw;b;f;rs;rw;rw;rfz;rw;b;rf;rwz",1,1,8,3,7,3,6,3,1,2,1,7,4,2,2,8,2,1,3,6,517.88,201.86,103917
simple_spi_orig.bench,613.13,185.99,113405,"st;rw;b;f;f;rfz;rw;rwz;rwz;rw;rfz;f;f;rw;rwz;st;f;rs;rf;rw",5,2,1,7,7,8,2,6,6,2,8,7,7,2,6,5,7,4,3,2,539.92,183.29,98637
simple_spi_orig.bench,613.13,185.99,113405,"st;rw;st;rf;rw;st;rf;rfz;rs;st;b;rs;rs;f;f;rfz;b;rs;rs;st",5,2,5,3,2,5,3,8,4,5,1,4,4,7,7,8,1,4,4,5,556.50,185.97,102860
simple_spi_orig.bench,613.13,185.99,113405,"st;st;st;rf;b;rf;rs;rs;rw;rfz;rs;f;rf;f;rw;rfz;rwz;rf;rfz;rf",5,5,5,3,1,3,4,4,2,8,4,7,3,7,2,8,6,3,8,3,550.22,201.86,110550
simple_spi_orig.bench,613.13,185.99,113405,"b;b;rf;f;rs;rw;rf;st;rfz;rwz;f;st;rf;rw;f;b;b;rw;st;rwz",1,1,3,7,4,2,3,5,8,6,7,5,3,2,7,1,1,2,5,6,532.93,200.52,106400
simple_spi_orig.bench,613.13,185.99,113405,"b;b;rs;b;rfz;rwz;f;st;rf;rfz;rw;b;f;rw;rfz;rw;f;f;rf;rw",1,1,4,1,8,6,7,5,3,8,2,1,7,2,8,2,7,7,3,2,544.20,193.18,104992
simple_spi_orig.bench,613.13,185.99,113405,"st;st;rw;rwz;rwz;b;rs;b;rw;rwz;st;rwz;f;rf;rwz;rfz;b;rs;f;rw",5,5,2,6,6,1,4,1,2,6,5,6,7,3,6,8,1,4,7,2,549.60,193.83,105957
simple_spi_orig.bench,613.13,185.99,113405,"st;rs;rfz;st;f;f;rwz;rwz;f;f;rw;b;f;b;rwz;st;f;rw;f;rf",5,4,8,5,7,7,6,6,7,7,2,1,7,1,6,5,7,2,7,3,549.51,190.25,104310
simple_spi_orig.bench,613.13,185.99,113405,"b;st;rwz;rfz;rwz;st;b;rf;rw;rwz;st;rfz;b;rs;rwz;rs;rw;b;b;f",1,5,6,8,6,5,1,3,2,6,5,8,1,4,6,4,2,1,1,7,552.14,177.89,97704
simple_spi_orig.bench,613.13,185.99,113405,"st;b;rfz;st;rs;rfz;rs;rw;rwz;f;f;b;rfz;b;rfz;f;rfz;rw;st;rf",5,1,8,5,4,8,4,2,6,7,7,1,8,1,8,7,8,2,5,3,548.91,203.04,111244
simple_spi_orig.bench,613.13,185.99,113405,"st;rf;rw;rw;f;rf;f;rfz;rf;rf;rw;rs;b;rw;st;rw;rfz;b;rwz;rf",5,3,2,2,7,3,7,8,3,3,2,4,1,2,5,2,8,1,6,3,519.43,201.86,104319
simple_spi_orig.bench,613.13,185.99,113405,"st;rwz;b;b;rfz;rw;rwz;rwz;rw;b;rw;rw;rwz;rwz;rwz;rfz;rw;b;rf;st",5,6,1,1,8,2,6,6,2,1,2,2,6,6,6,8,2,1,3,5,575.60,190.26,109250
simple_spi_orig.bench,613.13,185.99,113405,"b;rw;rw;f;f;rfz;rf;rs;rw;rfz;st;rfz;rfz;rw;b;rfz;rs;rf;rs;f",1,2,2,7,7,8,3,4,2,8,5,8,8,2,1,8,4,3,4,7,564.61,193.83,108852
simple_spi_orig.bench,613.13,185.99,113405,"b;rw;rw;rfz;st;rf;rwz;f;rfz;st;rf;f;rs;rw;rfz;rw;rf;rwz;rf;rw",1,2,2,8,5,3,6,7,8,5,3,7,4,2,8,2,3,6,3,2,534.60,186.94,99324
simple_spi_orig.bench,613.13,185.99,113405,"b;f;rw;st;rs;b;b;rf;rf;b;rs;rf;rfz;rfz;rf;rwz;f;rw;rwz;rw",1,7,2,5,4,1,1,3,3,1,4,3,8,8,3,6,7,2,6,2,536.96,185.97,99160
simple_spi_orig.bench,613.13,185.99,113405,"st;st;st;rw;rw;rfz;rwz;rwz;rfz;rs;rs;rs;rf;b;rwz;rfz;st;st;rs;b",5,5,5,2,2,8,6,6,8,4,4,4,3,1,6,8,5,5,4,1,574.65,184.87,105616
simple_spi_orig.bench,613.13,185.99,113405,"b;st;b;rs;rfz;rwz;f;rw;b;st;rw;rwz;f;rw;st;rwz;rwz;rs;rf;b",1,5,1,4,8,6,7,2,1,5,2,6,7,2,5,6,6,4,3,1,545.62,185.97,100825
simple_spi_orig.bench,613.13,185.99,113405,"b;f;st;rf;st;f;rfz;rf;rfz;f;rfz;b;rfz;b;b;rfz;rs;b;b;rf",1,7,5,3,5,7,8,3,8,7,8,1,8,1,1,8,4,1,1,3,557.41,193.50,107501
simple_spi_orig.bench,613.13,185.99,113405,"st;b;rfz;f;b;rs;f;rf;b;st;rfz;f;rw;f;rfz;rwz;rf;rf;rwz;rwz",5,1,8,7,1,4,7,3,1,5,8,7,2,7,8,6,3,3,6,6,527.38,204.98,107508
simple_spi_orig.bench,613.13,185.99,113405,"st;b;f;rw;rfz;rfz;rw;b;b;rs;rwz;rwz;rwz;rf;rw;rfz;rw;b;f;rfz",5,1,7,2,8,8,2,1,1,4,6,6,6,3,2,8,2,1,7,8,556.88,184.34,102304
simple_spi_orig.bench,613.13,185.99,113405,"b;rwz;rwz;rw;b;st;rfz;f;b;rs;rs;rf;f;rs;rf;rwz;rwz;b;b;f",1,6,6,2,1,5,8,7,1,4,4,3,7,4,3,6,6,1,1,7,539.45,195.74,105105
simple_spi_orig.bench,613.13,185.99,113405,"st;rfz;st;f;rs;rs;rs;rw;rf;rfz;rf;rs;rf;rwz;rs;rfz;rwz;rw;rf;st",5,8,5,7,4,4,4,2,3,8,3,4,3,6,4,8,6,2,3,5,533.48,200.52,106600
simple_spi_orig.bench,613.13,185.99,113405,"st;rfz;f;f;rw;f;b;f;rf;rw;rs;rfz;rs;rf;rfz;b;rfz;rf;rfz;rf",5,8,7,7,2,7,1,7,3,2,4,8,4,3,8,1,8,3,8,3,554.20,203.11,112462
simple_spi_orig.bench,613.13,185.99,113405,"st;rw;rs;rs;st;rw;rs;st;st;rw;st;rwz;rw;f;st;rs;st;rwz;st;rwz",5,2,4,4,5,2,4,5,5,2,5,6,2,7,5,4,5,6,5,6,544.11,193.95,104992
simple_spi_orig.bench,613.13,185.99,113405,"b;rwz;rs;b;f;rfz;st;rfz;b;b;rf;rwz;rw;b;f;rfz;rf;rwz;st;rw",1,6,4,1,7,8,5,8,1,1,3,6,2,1,7,8,3,6,5,2,546.39,184.11,100464
simple_spi_orig.bench,613.13,185.99,113405,"b;rf;rw;f;rw;f;rf;st;b;rw;rw;rwz;rfz;rf;rf;f;st;f;rfz;f",1,3,2,7,2,7,3,5,1,2,2,6,8,3,3,7,5,7,8,7,540.15,201.86,108540
simple_spi_orig.bench,613.13,185.99,113405,"st;b;rwz;rf;rs;b;f;f;st;b;f;rw;b;rs;rfz;rfz;st;rw;b;b",5,1,6,3,4,1,7,7,5,1,7,2,1,4,8,8,5,2,1,1,560.85,193.50,108080
simple_spi_orig.bench,613.13,185.99,113405,"b;rfz;rs;rw;rfz;st;rwz;rfz;rs;st;rw;rf;st;rwz;st;b;rfz;rfz;st;st",1,8,4,2,8,5,6,8,4,5,2,3,5,6,5,1,8,8,5,5,553.85,201.86,111153
simple_spi_orig.bench,613.13,185.99,113405,"st;rfz;st;rwz;rfz;rwz;rw;rs;st;f;rs;rwz;rs;rs;b;b;rs;st;f;st",5,8,5,6,8,6,2,4,5,7,4,6,4,4,1,1,4,5,7,5,539.27,191.20,102949
simple_spi_orig.bench,613.13,185.99,113405,"st;b;rf;rf;rw;rw;b;rs;rfz;rwz;st;rfz;rw;rw;b;rf;rfz;rw;b;st",5,1,3,3,2,2,1,4,8,6,5,8,2,2,1,3,8,2,1,5,547.01,201.86,109947
simple_spi_orig.bench,613.13,185.99,113405,"st;rf;rw;rwz;rs;rf;rfz;rwz;st;rs;rfz;b;rf;rs;rfz;rs;rw;rs;st;rwz",5,3,2,6,4,3,8,6,5,4,8,1,3,4,8,4,2,4,5,6,541.57,204.98,110364
simple_spi_orig.bench,613.13,185.99,113405,"b;rw;st;rw;rw;rs;st;f;rfz;f;rw;rs;rfz;st;rs;rfz;rf;rfz;rf;f",1,2,5,2,2,4,5,7,8,7,2,4,8,5,4,8,3,8,3,7,549.72,193.50,105957
simple_spi_orig.bench,613.13,185.99,113405,"b;f;rfz;b;st;b;b;b;rwz;st;rfz;st;f;rwz;b;rfz;rs;st;f;rfz",1,7,8,1,5,1,1,1,6,5,8,5,7,6,1,8,4,5,7,8,552.34,193.19,106536
simple_spi_orig.bench,613.13,185.99,113405,"st;rs;rw;b;f;b;rw;b;st;f;rfz;st;f;b;rw;f;b;rf;rfz;st",5,4,2,1,7,1,2,1,5,7,8,5,7,1,2,7,1,3,8,5,558.37,185.97,103230
simple_spi_orig.bench,613.13,185.99,113405,"st;st;rs;st;rwz;rs;rfz;rf;rwz;f;rwz;rwz;rw;rs;rf;rwz;f;rfz;rf;rw",5,5,4,5,6,4,8,3,6,7,6,6,2,4,3,6,7,8,3,2,564.05,184.11,103776
simple_spi_orig.bench,613.13,185.99,113405,"st;rf;rw;st;rw;b;st;st;rwz;st;f;rwz;rf;b;st;rwz;rs;rf;rw;rw",5,3,2,5,2,1,5,5,6,5,7,6,3,1,5,6,4,3,2,2,551.57,194.71,106894
simple_spi_orig.bench,613.13,185.99,113405,"b;rfz;b;rf;rwz;rwz;f;f;rf;rs;rf;rf;b;st;rf;f;b;rf;rs;rs",1,8,1,3,6,6,7,7,3,4,3,3,1,5,3,7,1,3,4,4,540.32,190.55,102600
simple_spi_orig.bench,613.13,185.99,113405,"b;st;rw;st;rf;rs;f;rwz;rw;rfz;st;rwz;rwz;rfz;rwz;rwz;st;rw;rwz;rs",1,5,2,5,3,4,7,6,2,8,5,6,6,8,6,6,5,2,6,4,538.84,185.05,99530
simple_spi_orig.bench,613.13,185.99,113405,"st;st;rwz;rw;f;rw;rw;rf;f;f;rw;rwz;rwz;b;rs;f;rwz;rw;f;rf",5,5,6,2,7,2,2,3,7,7,2,6,6,1,4,7,6,2,7,3,560.90,185.43,103600
simple_spi_orig.bench,613.13,185.99,113405,"st;rwz;rwz;rf;st;b;rw;rf;b;rs;st;rf;rw;f;f;rw;rfz;rs;rw;rf",5,6,6,3,5,1,2,3,1,4,5,3,2,7,7,2,8,4,2,3,572.26,203.11,116116
simple_spi_orig.bench,613.13,185.99,113405,"st;rw;rw;rfz;rs;st;f;rw;rw;rwz;rf;rwz;rwz;rs;f;st;rw;st;rs;rf",5,2,2,8,4,5,7,2,2,6,3,6,6,4,7,5,2,5,4,3,540.78,181.94,97740
simple_spi_orig.bench,613.13,185.99,113405,"st;b;rfz;st;rwz;rfz;rwz;rf;st;rwz;b;f;rs;rfz;rfz;rf;b;b;rf;rw",5,1,8,5,6,8,6,3,5,6,1,7,4,8,8,3,1,1,3,2,558.66,194.45,108252
simple_spi_orig.bench,613.13,185.99,113405,"st;rw;rwz;rwz;rwz;rwz;rw;rwz;b;b;rfz;rfz;rf;rwz;rf;st;rf;rfz;rs;rfz",5,2,6,6,6,6,2,6,1,1,8,8,3,6,3,5,3,8,4,8,585.88,182.09,106470
simple_spi_orig.bench,613.13,185.99,113405,"st;rwz;rs;b;rfz;rfz;rf;rwz;rs;b;rs;rw;rfz;b;rs;rf;rw;rf;rw;rwz",5,6,4,1,8,8,3,6,4,1,4,2,8,1,4,3,2,3,2,6,547.84,184.14,100648
simple_spi_orig.bench,613.13,185.99,113405,"b;rs;st;rfz;rfz;rwz;f;b;rwz;rs;f;rw;b;rwz;rw;rwz;rf;rs;rwz;b",1,4,5,8,8,6,7,1,6,4,7,2,1,6,2,6,3,4,6,1,545.93,184.64,100280
simple_spi_orig.bench,613.13,185.99,113405,"st;rwz;rfz;rs;rs;rf;rf;rwz;rs;rf;b;b;rfz;f;rw;rw;rs;rw;rfz;st",5,6,8,4,4,3,3,6,4,3,1,1,8,7,2,2,4,2,8,5,562.38,182.96,102284
simple_spi_orig.bench,613.13,185.99,113405,"st;rfz;rwz;b;rfz;b;rs;st;rfz;st;st;rfz;b;b;f;st;rw;rfz;st;rs",5,8,6,1,8,1,4,5,8,5,5,8,1,1,7,5,2,8,5,4,539.06,203.04,109417
simple_spi_orig.bench,613.13,185.99,113405,"st;rfz;st;rfz;rwz;rw;st;rw;b;rf;rf;st;rs;rfz;rs;rf;rwz;rwz;b;b",5,8,5,8,6,2,5,2,1,3,3,5,4,8,4,3,6,6,1,1,543.01,182.02,98826
simple_spi_orig.bench,613.13,185.99,113405,"b;b;st;rw;st;b;rs;rw;rw;f;rs;st;rs;rw;b;b;rfz;b;rw;rs",1,1,5,2,5,1,4,2,2,7,4,5,4,2,1,1,8,1,2,4,564.05,193.83,108852
simple_spi_orig.bench,613.13,185.99,113405,"b;rs;st;rfz;st;rfz;b;rf;st;st;rwz;rw;rfz;b;st;f;rs;rw;rwz;rfz",1,4,5,8,5,8,1,3,5,5,6,2,8,1,5,7,4,2,6,8,560.54,185.18,103600
simple_spi_orig.bench,613.13,185.99,113405,"st;rf;rf;rs;rf;rwz;rf;rs;b;b;rw;st;rwz;rw;rw;st;f;b;rwz;st",5,3,3,4,3,6,3,4,1,1,2,5,6,2,2,5,7,1,6,5,539.27,191.40,102949
simple_spi_orig.bench,613.13,185.99,113405,"st;rw;st;rf;rw;rf;rf;rwz;b;rf;rf;rw;rw;st;st;rs;st;rf;rfz;rw",5,2,5,3,2,3,3,6,1,3,3,2,2,5,5,4,5,3,8,2,565.49,185.97,104525
simple_spi_orig.bench,613.13,185.99,113405,"b;b;b;rf;rwz;b;rf;rs;rw;rf;rs;st;rs;st;b;f;rs;rs;rs;rf",1,1,1,3,6,1,3,4,2,3,4,5,4,5,1,7,4,4,4,3,543.45,189.99,102627
pci_orig.bench,13074.12,465.75,6079410,"b;rf;rw;rs;f;b;rwz;rw;rf;st;rs;rf;b;st;f;rf;rs;f;rf;rf",1,3,2,4,7,1,6,2,3,5,4,3,1,5,7,3,4,7,3,3,11732.82,427.93,5009564
pci_orig.bench,13074.12,465.75,6079410,"b;rf;rs;b;st;rw;rwz;rfz;b;b;rw;rfz;rwz;rwz;f;f;rf;rs;rw;rfz",1,3,4,1,5,2,6,8,1,1,2,8,6,6,7,7,3,4,2,8,11573.82,483.39,5589759
pci_orig.bench,13074.12,465.75,6079410,"st;rs;rfz;f;rf;rf;b;b;st;f;rs;rwz;rs;rfz;rfz;rs;b;rf;rfz;st",5,4,8,7,3,3,1,1,5,7,4,6,4,8,8,4,1,3,8,5,11858.98,428.46,5075224
pci_orig.bench,13074.12,465.75,6079410,"st;rfz;rs;rwz;rs;rfz;rf;rwz;rf;rf;rfz;rf;rs;rw;rwz;st;rwz;rs;f;rwz",5,8,4,6,4,8,3,6,3,3,8,3,4,2,6,5,6,4,7,6,11689.64,450.52,5260050
pci_orig.bench,13074.12,465.75,6079410,"st;rfz;rw;st;rw;rfz;st;rw;rs;rs;f;f;f;rf;rfz;rwz;rwz;f;rs;rs",5,8,2,5,2,8,5,2,4,4,7,7,7,3,8,6,6,7,4,4,11730.21,447.41,5243310
pci_orig.bench,13074.12,465.75,6079410,"st;rwz;rs;rwz;rwz;f;rwz;st;b;rwz;rw;b;st;b;f;rf;rf;b;b;rw",5,6,4,6,6,7,6,5,1,6,2,1,5,1,7,3,3,1,1,2,11606.99,438.05,5083428
pci_orig.bench,13074.12,465.75,6079410,"st;st;rs;rfz;f;rfz;rf;rf;f;st;b;rfz;rfz;rw;b;rwz;st;b;f;f",5,5,4,8,7,8,3,3,7,5,1,8,8,2,1,6,5,1,7,7,11849.57,425.03,5035825
pci_orig.bench,13074.12,465.75,6079410,"b;rfz;rw;rwz;rwz;rfz;b;rs;b;rs;rfz;rfz;rf;rs;rwz;rs;rwz;rfz;f;rw",1,8,2,6,6,8,1,4,1,4,8,8,3,4,6,4,6,8,7,2,11713.38,423.01,4954599
